street_edge_id;description;x1;y1;x2;y2;geom
142;West Oradell;-74.0473673;40.953993;-74.04737726793101;40.95397072807713;0102000020E6100000020000009A15AA3A088352C05F377BB61B7A44409719DB10088352C074CE4F711C7A4440
143;East Oradell;-74.00579;40.953237;-74.003035;40.953322;0102000020E610000006000000936FB6B9318052C056478E74067A4440465D6BEF538052C0A9A10DC0067A4440F8713447568052C008AA46AF067A44403ED00A0C598052C0A4E4D539067A444030BABC395C8052C0F7729F1C057A4440352905DD5E8052C0282B86AB037A4440
144;East Oradell;-74.018037;40.953236;-74.0145;40.953433;0102000020E610000007000000B0726891ED8052C0ADF6B0170A7A44401A187959138152C0E33785950A7A444002BC0512148152C054ABAFAE0A7A4440ADDF4C4C178152C054ABAFAE0A7A44400A80F10C1A8152C01F6ADB300A7A444015AC71361D8152C04374081C097A44408D47A984278152C057AF22A3037A4440
145;East Oradell;-74.009606;40.953363;-74.00579;40.953237;0102000020E610000005000000352905DD5E8052C0282B86AB037A4440CEE15AED618052C068E6C935057A44406D57E883658052C086CB2A6C067A4440C4060B27698052C0FCFB8C0B077A44401BF67B629D8052C0B51B7DCC077A4440
146;East Oradell;-74.013569;40.953405;-74.009606;40.953363;0102000020E6100000030000001BF67B629D8052C0B51B7DCC077A444072361D01DC8052C0DEAE97A6087A444053CF8250DE8052C0E36BCF2C097A4440
147;East Oradell;-74.0145;40.953433;-74.013569;40.953405;0102000020E61000000600000053CF8250DE8052C0E36BCF2C097A444039252026E18052C0015130630A7A44406E32AA0CE38052C0959A3DD00A7A444055A2EC2DE58052C0F5A276BF0A7A4440A2F14410E78052C0EFE53E390A7A4440B0726891ED8052C0ADF6B0170A7A4440
148;South Oradell;-74.030219;40.946282;-74.029652;40.945413;0102000020E610000007000000B49080D1E58152C04C1B0E4B0379444037A6272CF18152C0D8D7BAD40879444060394206F28152C0016BD5AE0979444007EE409DF28152C04ED4D2DC0A7944402AC423F1F28152C07D24253D0C794440138255F5F28152C02E5393E00D794440F12DAC1BEF8152C09065C1C41F794440
149;South Oradell;-74.039475;40.943898;-74.03947690998561;40.94389398903021;0102000020E610000002000000765529CA868252C04BE3AA84D17844409D8026C2868252C0416150A6D1784440
150;North Oradell;-74.034185;40.962648;-74.03542185119827;40.961533922259704;0102000020E61000000A000000761D035A448252C0CE0C278B137B44404910AE80428252C0F8C610001C7B4440F0F8F6AE418252C062156F641E7B4440740B5D89408252C0D811876C207B44409EEC66463F8252C018CDCAF6217B44406269E047358252C09D64ABCB297B44402D42B115348252C08BC56F0A2B7B4440390A1005338252C00D7041B62C7B44401077F52A328252C0F4DF83D72E7B4440E1404816308252C0A8C7B60C387B4440
151;Central Oradell;-74.03542185119827;40.961533922259704;-74.035431;40.961513;0102000020E610000002000000EF906280448252C0E4D6A4DB127B4440761D035A448252C0CE0C278B137B4440
153;Central Oradell;-74.0368;40.956557;-74.0372104;40.9557433;0102000020E6100000020000008DC4BAA7618252C0816FE4CB557A44408A1F63EE5A8252C043E1B375707A4440
154;Central Oradell;-74.035141;40.961431;-74.035343;40.960789;0102000020E6100000020000001F49490F438252C0A3AD4A22FB7A4440EB6F09C03F8252C0272EC72B107B4440
155;Central Oradell;-74.036477;40.957339;-74.0368;40.956557;0102000020E6100000040000008A1F63EE5A8252C043E1B375707A444087FE092E568252C01633C2DB837A4440F2B4FCC0558252C0B5C2F4BD867A44409983A0A3558252C0B91798158A7A4440
156;Central Oradell;-74.036333;40.958124;-74.036477;40.957339;0102000020E6100000050000009983A0A3558252C0B91798158A7A4440223999B8558252C0501A6A14927A44408DD5E6FF558252C0E884D041977A444082751C3F548252C00723F609A07A4440FFB0A547538252C0A0C1A6CEA37A4440
157;Central Oradell;-74.035756;40.959439;-74.03601;40.958764;0102000020E6100000030000000E15E3FC4D8252C0844A5CC7B87A444062D7F6764B8252C0E92CB308C57A4440B1A888D3498252C0E4C0ABE5CE7A4440
158;Central Oradell;-74.035677;40.959698;-74.035756;40.959439;0102000020E610000002000000B1A888D3498252C0E4C0ABE5CE7A44400B0E2F88488252C0B0045262D77A4440
159;Central Oradell;-74.035548;40.960125;-74.035677;40.959698;0102000020E6100000020000000B0E2F88488252C0B0045262D77A44400C5C1E6B468252C037894160E57A4440
160;Central Oradell;-74.035343;40.960789;-74.035548;40.960125;0102000020E6100000020000000C5C1E6B468252C037894160E57A44401F49490F438252C0A3AD4A22FB7A4440
161;South Oradell;-74.0392734;40.9498444;-74.0397879;40.9486684;0102000020E610000002000000B2518CE28B8252C0D45F54F76D79444093269474838252C0F624558094794440
162;South Oradell;-74.0384634;40.9516154;-74.0392734;40.9498444;0102000020E61000000200000093269474838252C0F624558094794440F345312F768252C05BAF8E88CE794440
163;West Oradell;-74.0436819;40.9530214;-74.04369248930857;40.95299567206866;0102000020E610000002000000502A95DBCB8252C0D9611EC3FB79444056FB2AAFCB8252C0AEB1F09AFC794440
164;South Oradell;-74.031135;40.943885;-74.030753;40.943785;0102000020E61000000200000040506EDBF78152C049BA66F2CD784440B4B0A71DFE8152C0AD174339D1784440
165;South Oradell;-74.034343;40.944798;-74.0334667;40.9445432;0102000020E61000000200000053808351248252C060D4A4CAE67844402E76FBAC328252C0C1A90F24EF784440
166;South Oradell;-74.030753;40.943785;-74.03015;40.943628;0102000020E6100000020000005DFE43FAED8152C081CB63CDC878444040506EDBF78152C049BA66F2CD784440
167;South Oradell;-74.029708;40.943513;-74.0293073;40.943413;0102000020E6100000020000002EC2B92BE08152C085CFD6C1C17844407E1B62BCE68152C0E92CB308C5784440
168;South Oradell;-74.03015;40.943628;-74.029708;40.943513;0102000020E6100000030000007E1B62BCE68152C0E92CB308C5784440EE43392CE88152C077CDF5C7C57844405DFE43FAED8152C081CB63CDC8784440
169;South Oradell;-74.0318634;40.9441029;-74.031135;40.943885;0102000020E610000002000000B4B0A71DFE8152C0AD174339D17844401F3CC90C0A8252C085C7235DD8784440
170;South Oradell;-74.032049;40.9441695;-74.0318634;40.9441029;0102000020E6100000020000001F3CC90C0A8252C085C7235DD8784440A6B73F170D8252C0BA30D28BDA784440
171;South Oradell;-74.0326112;40.9443181;-74.032049;40.9441695;0102000020E610000002000000A6B73F170D8252C0BA30D28BDA784440EF5E494D168252C0AB425E6ADF784440
172;South Oradell;-74.0334667;40.9445432;-74.0326112;40.9443181;0102000020E610000002000000EF5E494D168252C0AB425E6ADF78444053808351248252C060D4A4CAE6784440
173;South Oradell;-74.0409835;40.9503078;-74.0401547;40.9520643;0102000020E610000002000000F7D104E5918252C03618343EDD7944403D0B42799F8252C01D119DAFA3794440
174;South Oradell;-74.041329;40.9494727;-74.0409835;40.9503078;0102000020E6100000020000003D0B42799F8252C01D119DAFA379444017D86322A58252C0F078495288794440
175;West Oradell;-74.0503249;40.9568847;-74.05125559551027;40.95707375668763;0102000020E610000009000000089D8CC5478352C0A76A9264817A444035EF3845478352C053B3075A817A4440E86E3205468352C03B43273A817A44403069E78F448352C029D83510817A4440319D3127438352C083233779807A44407690323D3C8352C026A36F777B7A44407C6AAB483B8352C0CDE7DCED7A7A4440A762BE173A8352C056139F967A7A44402BEBED85388352C07A45A6327B7A4440
176;East Oradell;-74.01378939556724;40.951987742111235;-74.013561;40.952471;0102000020E61000000400000011E0F42EDE8052C0B8B1D991EA794440698F17D2E18052C01EC2F869DC794440F24410E7E18052C03161342BDB7944408CBFEAECE18052C0C347FDBBDA794440
177;East Oradell;-74.013569;40.953405;-74.013831;40.952584;0102000020E610000008000000F12A6B9BE28052C0B058C345EE794440FDD8243FE28052C044A2D0B2EE79444028BA2EFCE08052C0BA9EE8BAF07944408DB3E908E08052C05471E316F3794440E7FEEA71DF8052C0BEBF417BF57944406420CF2EDF8052C069FD2D01F87944401D5A643BDF8052C03354C554FA79444053CF8250DE8052C0E36BCF2C097A4440
178;Central Oradell;-74.03456;40.957138;-74.032314;40.956653;0102000020E610000007000000FD4CBD6E118252C0664F029B737A44408B71FE26148252C0E82D1EDE737A444016FA60191B8252C053B0C6D9747A444092B3B0A71D8252C0DC4B1AA3757A44408483BD89218252C0BDFE243E777A4440B60E0EF6268252C08C12F4177A7A4440FC6F253B368252C022E17B7F837A4440
179;South Oradell;-74.028261;40.941245;-74.027379;40.941019;0102000020E6100000020000003866D993C08152C012F5824F7378444025B03907CF8152C0034356B77A784440
180;East Oradell;-74.024558;40.949853;-74.025347;40.949895;0102000020E6100000020000004F0306499F8152C024D1CB2896794440BBB6B75B928152C0F58079C894794440
181;East Oradell;-74.02454999408553;40.94985257631323;-74.024558;40.949853;0102000020E610000002000000BBB6B75B928152C0F58079C894794440B86D233A928152C0B2A4EBC494794440
182;Central Oradell;-74.0359905;40.9529781;-74.0320109;40.9521345;0102000020E610000009000000652772770C8252C05872158BDF7944400B66A77A0D8252C005A2CCABDF794440EDDFAB0C198252C07B42C06BE1794440BC3B32561B8252C069BD29F6E179444030293E3E218252C0A94A5B5CE3794440C9DEF714258252C0C643296BE57944405D6A847E268252C0A8E2C62DE679444069C29BDA3E8252C012DE793DF3794440DE1D19AB4D8252C0F1A6B62FFB794440
183;Central Oradell;-74.0308757;40.9520131;-74.0298;40.951895;0102000020E610000003000000EE5A423EE88152C0EB1C03B2D7794440DB9B29BEEB8152C026BFEA6DD87944406E6F12DEF98152C08AEEB490DB794440
184;Central Oradell;-74.0320109;40.9521345;-74.0308757;40.9520131;0102000020E6100000040000006E6F12DEF98152C08AEEB490DB7944401193CBDA018252C01E047866DD794440E1229CBB028252C01228AC9EDD794440652772770C8252C05872158BDF794440
185;East Oradell;-74.021806;40.955929;-74.02178;40.95387;0102000020E6100000020000003EEDF0D7648152C059518369187A4440D236FE44658152C02426A8E15B7A4440
186;Central Oradell;-74.036988;40.960511;-74.035548;40.960125;0102000020E6100000020000000C5C1E6B468252C037894160E57A44400B96EA025E8252C060394206F27A4440
187;South Oradell;-74.036071;40.942958;-74.03607104675476;40.94295790203329;0102000020E6100000020000003A89EFFC4E8252C06F5E33D8B27844406155BDFC4E8252C033C005D9B2784440
188;East Oradell;-74.0287906;40.9538991;-74.0268297;40.9538974;0102000020E610000005000000EF03EB93B78152C0A65E5C4F197A4440F50EB743C38152C046562360197A444061585936CE8152C0FF8FB86C197A44405913B0C2D28152C0BDA02A4B197A4440A95B87B4D78152C088179F5D197A4440
189;East Oradell;-74.020444;40.953871;-74.018337;40.953872;0102000020E610000003000000A2D3F36E2C8152C0F9484A7A187A4440AD0210D22E8152C065897379187A444090D959F44E8152C029CDE671187A4440
190;East Oradell;-74.020503;40.953871;-74.020444;40.953871;0102000020E61000000200000090D959F44E8152C029CDE671187A4440139ED0EB4F8152C029CDE671187A4440
191;East Oradell;-74.0268297;40.9538974;-74.025553;40.953869;0102000020E61000000200000024D40CA9A28152C088D51F61187A4440EF03EB93B78152C0A65E5C4F197A4440
192;East Oradell;-74.025515;40.953869;-74.02464;40.953869;0102000020E6100000020000001A8BA6B3938152C088D51F61187A4440ADA3AA09A28152C088D51F61187A4440
193;East Oradell;-74.025553;40.953869;-74.025515;40.953869;0102000020E610000002000000ADA3AA09A28152C088D51F61187A444024D40CA9A28152C088D51F61187A4440
194;East Oradell;-74.02413;40.953869;-74.023324;40.953869;0102000020E610000002000000904DF2237E8152C088D51F61187A44408F368E588B8152C088D51F61187A4440
195;East Oradell;-74.02464;40.953869;-74.02413;40.953869;0102000020E6100000030000008F368E588B8152C088D51F61187A444029232E008D8152C088D51F61187A44401A8BA6B3938152C088D51F61187A4440
196;East Oradell;-74.02178;40.95387;-74.020503;40.953871;0102000020E610000002000000139ED0EB4F8152C029CDE671187A44403EEDF0D7648152C059518369187A4440
197;East Oradell;-74.023324;40.953869;-74.02178;40.95387;0102000020E6100000020000003EEDF0D7648152C059518369187A4440904DF2237E8152C088D51F61187A4440
198;South Oradell;-74.031772;40.947821;-74.0315934;40.9479859;0102000020E6100000020000003FF152A0058252C0D9C81A9A577944406D3B6D8D088252C023BBD23252794440
199;South Oradell;-74.032939;40.94778;-74.031772;40.947821;0102000020E6100000080000006D3B6D8D088252C023BBD23252794440DC57D4160D8252C060692AD54F794440158F8B6A118252C0618907944D79444044DFDDCA128252C0BBD408FD4C79444079C1F1C6138252C008A062E64C794440FCE42840148252C079E57ADB4C7944408A3DB48F158252C09DBB5D2F4D794440D4F02DAC1B8252C0C5E6E3DA50794440
200;South Oradell;-74.0358969;40.9485403;-74.032939;40.94778;0102000020E610000002000000D4F02DAC1B8252C0C5E6E3DA50794440C7E182224C8252C011B8BFC469794440
201;South Oradell;-74.0366974;40.9491769;-74.037054;40.948316;0102000020E610000002000000E78BBD175F8252C003232F6B6279444049360D40598252C030CFEFA07E794440
202;Central Oradell;-74.0364096;40.9520991;-74.0321763;40.9512108;0102000020E610000008000000340D2F2D0F8252C00ECD8646C179444012499979178252C08A4457D8C2794440F3B3ECA4198252C037D03241C379444022495A3B1B8252C0B4A95F8EC37944405CCE00721D8252C01F74BFF9C37944409C3B5519218252C0369CE8A9C4794440BDEB223B258252C018F3CEFCC5794440AB50EE88548252C088862062DE794440
203;Central Oradell;-74.040066;40.953003;-74.0364096;40.9520991;0102000020E610000005000000AB50EE88548252C088862062DE794440A6EAC31F6A8252C0A1754309E9794440E055C50A6D8252C0DBFD8579EA79444034CBAF308E8252C0921447D4FA7944409EEBFB70908252C0B5FE9600FC794440
204;Central Oradell;-74.0304665;40.9540766;-74.0308757;40.9520131;0102000020E6100000050000006E6F12DEF98152C08AEEB490DB794440BD299B28F88152C066660BADF379444006A051BAF48152C0FD1EAB4A117A444041E9B067F48152C0B41EBE4C147A4440E947C329F38152C07F70992E1F7A4440
205;South Oradell;-74.0310864;40.9498946;-74.0307162;40.9485994;0102000020E610000008000000469D1441F78152C0AB0084B46B794440BD299B28F88152C0F24AEDA06D79444045F064DCF98152C0AED3ED9172794440D3D5C2D1FA8152C09485AFAF757944400D897B2CFD8152C04F67DDF5887944400DFCA886FD8152C06B2C616D8C7944404F0240BAFD8152C00A18B8978F7944406DD6CF51FD8152C0D1D2702596794440
206;South Oradell;-74.03107852493028;40.94993981052298;-74.0310864;40.9498946;0102000020E6100000020000006DD6CF51FD8152C0D1D2702596794440BE0BC830FD8152C0ACAEB1A097794440
207;Central Oradell;-74.0308757;40.9520131;-74.03107852493028;40.94993981052298;0102000020E610000004000000BE0BC830FD8152C0ACAEB1A09779444087FC3383F88152C0BB473657CD79444069CC7FA3F88152C0A2A30BA0CE7944406E6F12DEF98152C08AEEB490DB794440
208;East Oradell;-74.01855;40.952868;-74.0185467;40.9523029;0102000020E610000002000000B87C7FDE2F8152C067B1B90FE5794440D0D556EC2F8152C0D5B32094F7794440
209;East Oradell;-74.024357;40.952875;-74.021785;40.952872;0102000020E610000002000000C6A2E9EC648152C016A3AEB5F77944406F9BA9108F8152C08716D9CEF7794440
210;East Oradell;-74.01855;40.952868;-74.017847;40.952867;0102000020E6100000020000003B55BE67248152C00438BD8BF7794440D0D556EC2F8152C0D5B32094F7794440
211;East Oradell;-74.021785;40.952872;-74.020453;40.95287;0102000020E610000002000000BA86191A4F8152C075ABE7A4F7794440C6A2E9EC648152C016A3AEB5F7794440
212;East Oradell;-74.019738;40.95287;-74.01855;40.952868;0102000020E610000002000000D0D556EC2F8152C0D5B32094F7794440431F2C63438152C075ABE7A4F7794440
213;East Oradell;-74.020453;40.95287;-74.019738;40.95287;0102000020E610000002000000431F2C63438152C075ABE7A4F7794440BA86191A4F8152C075ABE7A4F7794440
214;South Oradell;-74.0350369;40.9496387;-74.0322533;40.9494819;0102000020E61000000B000000092C2570108252C06D52769F88794440C5C89239168252C0F78370BB867944407DFF8B0C178252C04A26A77686794440D0E341C4178252C06E44413A86794440A9EF46301F8252C0347A7FCD83794440FBFBD698218252C0DBBEEC438379444040FBECDB248252C0F833BC59837944403F34982B288252C0E07B24CA83794440C69805242B8252C0F2704C6084794440A6B5696C2F8252C09895DC1786794440CEE9680B3E8252C00BC2CBC28D794440
215;South Oradell;-74.0379788;40.9503895;-74.037202;40.9502103;0102000020E61000000200000021567F84618252C04369B97DA07944403FFCA13E6E8252C01C7BF65CA6794440
216;South Oradell;-74.0360504;40.9499111;-74.0350369;40.9496387;0102000020E610000002000000CEE9680B3E8252C00BC2CBC28D7944407E4056A64E8252C0BF4DDAAF96794440
217;South Oradell;-74.037202;40.9502103;-74.0360504;40.9499111;0102000020E6100000020000007E4056A64E8252C0BF4DDAAF9679444021567F84618252C04369B97DA0794440
218;South Oradell;-74.0422717;40.947735;-74.0411862;40.9474255;0102000020E610000002000000FA8271CBA28252C0BFF2203D45794440F7425C94B48252C0252367614F794440
219;South Oradell;-74.040809;40.947263;-74.038744;40.946748;0102000020E610000005000000A33A1DC87A8252C0D6C6D8092F79444067EE21E17B8252C0D009A1832E79444084D382177D8252C0D009A1832E7944408A90BA9D7D8252C0B3F0F5B52E7944407A185A9D9C8252C0FDDAFAE93F794440
220;South Oradell;-74.0411862;40.9474255;-74.040809;40.947263;0102000020E6100000020000007A185A9D9C8252C0FDDAFAE93F794440FA8271CBA28252C0BFF2203D45794440
221;East Oradell;-74.02443563873486;40.95115590963962;-74.024816;40.951162;0102000020E610000003000000B91AD995968152C0569929ADBF794440B056ED9A908152C074B2D47ABF794440474E7F5A908152C04FA6127ABF794440
222;North Oradell;-74.035189;40.966671;-74.03539;40.965095;0102000020E610000002000000C0266BD4438252C03D44A33B887B4440740B5D89408252C0ED7E15E0BB7B4440
223;North Oradell;-74.035817;40.963109;-74.03643554834633;40.96181880058761;0102000020E610000002000000CC23C4F5548252C0D299E2E01C7B444003E962D34A8252C0DCBDDC27477B4440
224;Central Oradell;-74.03643554834633;40.96181880058761;-74.036446;40.961797;0102000020E6100000020000007B849A21558252C00932022A1C7B4440CC23C4F5548252C0D299E2E01C7B4440
225;North Oradell;-74.03539;40.965095;-74.035817;40.963109;0102000020E61000000A00000003E962D34A8252C0DCBDDC27477B4440A08B868C478252C0406CE9D1547B4440419DF2E8468252C0FCE07CEA587B44405FB69DB6468252C08FC2F5285C7B4440419DF2E8468252C04A9BAA7B647B4440D600A5A1468252C0CADDE7F8687B444059130B7C458252C013437232717B444042EBE1CB448252C0931D1B81787B44403657CD73448252C0E27327D87F7B4440C0266BD4438252C03D44A33B887B4440
226;North Oradell;-74.03046;40.969301;-74.02981;40.9692902;0102000020E61000000400000000C63368E88152C0AAAA86B3117C444073F22213F08152C0794EC46C137C444013E4B1B0F18152C032A2FEC4127C444084F57F0EF38152C0747D1F0E127C4440
227;West Oradell;-74.046662;40.964649;-74.048612;40.964306;0102000020E6100000080000005D8C81751C8352C015AB06616E7B44405C1E6B46068352C099A0866F617B4440B0AC3429058352C0B6B9313D617B44407B8505F7038352C039984D80617B44409F8F32E2028352C0F1B73D41627B444046787B10028352C0FD31AD4D637B44402F505260018352C09DF529C7647B4440D2FD9C82FC8252C03F8F519E797B4440
228;West Oradell;-74.046256;40.963666;-74.045948;40.96445;0102000020E6100000030000004354E1CFF08252C04850FC18737B4440F3E670ADF68252C0ADDBA0F65B7B44409ACFB9DBF58252C032225168597B4440
229;South Oradell;-74.0352562;40.9427463;-74.0352614594541;40.94273427692579;0102000020E61000000200000089CA47B9418252C0741B4C84AB784440CD7E38A3418252C0677627E9AB784440
230;South Oradell;-74.0356461;40.9508807;-74.0360504;40.9499111;0102000020E6100000020000007E4056A64E8252C0BF4DDAAF96794440B76E9406488252C0E4727275B6794440
231;North Oradell;-74.032214;40.968794;-74.031167;40.968477;0102000020E61000000B000000B96DDFA3FE8152C0CFF6E80DF77B4440D061BEBC008252C03811FDDAFA7B444081768714038252C0DD5D6743FE7B444051A4FB39058252C05917B7D1007C4440551344DD078252C075C8CD70037C444055DFF945098252C0CEDF8442047C4440832F4CA60A8252C0F2B56796047C4440594E42E90B8252C081423D7D047C444047AF06280D8252C01C7DCC07047C4440A583F57F0E8252C0B1FA230C037C44404B1E4FCB0F8252C0D0471971017C4440
232;North Oradell;-74.031287;40.967213;-74.030204;40.966477;0102000020E61000000C000000560DC2DCEE8152C008ABB184B57B44400586AC6EF58152C061C26856B67B444058ACE122F78152C05BD1E638B77B4440B752BE56F88152C03194B833B87B44405778978BF88152C0D7BE805EB87B444092D56311F98152C08FB05EFBB87B44403F027FF8F98152C05969520ABA7B4440CD5A0A48FB8152C0B24CBF44BC7B44400DFCA886FD8152C068D0D03FC17B44407764AC36FF8152C06BF12900C67B4440BF1072DEFF8152C0C3D4963AC87B44408F72309B008252C00EA2B5A2CD7B4440
233;East Oradell;-74.019416;40.956185;-74.020484;40.956179;0102000020E610000003000000D7851F9C4F8152C09D0FCF12647A44404411F7FD408152C0D9F96D3E647A44403A419B1C3E8152C07FF62345647A4440
234;East Oradell;-74.021806;40.955929;-74.023324;40.953869;0102000020E61000000E000000904DF2237E8152C088D51F61187A4440DDBC27C57D8152C0F70890FC1C7A44400229B16B7B8152C0BEA1F0D93A7A444074B680D07A8152C0C8B3CBB73E7A444092E9D0E9798152C091D61874427A4440750470B3788152C0A796ADF5457A4440ED82C135778152C03A782634497A4440B29E5A7D758152C09818CBF44B7A4440DD990986738152C0026729594E7A444056664AEB6F8152C01827BEDA517A44405DA5BBEB6C8152C082751C3F547A4440B267CF656A8152C0158BDF14567A444030D7A205688152C03EEAAF57587A4440D236FE44658152C02426A8E15B7A4440
235;East Oradell;-74.020484;40.956179;-74.021806;40.955929;0102000020E610000007000000D236FE44658152C02426A8E15B7A4440C7D63384638152C0B24AE9995E7A4440043DD4B6618152C0B7D3D688607A4440467A51BB5F8152C0C80A7E1B627A44402F8672A25D8152C0747CB438637A444090DC9A745B8152C0BB287AE0637A4440D7851F9C4F8152C09D0FCF12647A4440
236;West Oradell;-74.0438212;40.9555297;-74.0443981;40.954062;0102000020E6100000060000004AE0206BD78252C09D2D20B41E7A444026D98FB9D78252C037A4F6C7207A444048C89B57D08252C04B3F3CA6497A4440544843D7CF8252C07AFF1F274C7A44404F46F01ACF8252C026299FD44D7A4440C6376FF7CD8252C0A8ED15CC4E7A4440
237;East Oradell;-74.018211;40.956272;-74.017281;40.954342;0102000020E610000003000000E675C4211B8152C08099EFE0277A4440164B917C258152C078634161507A44405B5B785E2A8152C04E0AF31E677A4440
238;East Oradell;-74.0245231;40.957078;-74.02464;40.953869;0102000020E61000000B0000001A8BA6B3938152C088D51F61187A44400249D8B7938152C0554D10751F7A44404FE61F7D938152C0F2406491267A444002637D03938152C0EF3CF19C2D7A44408C4CC0AF918152C0068200193A7A44406E4DBA2D918152C0FC8C0B07427A44400F176F1A918152C0A648BE12487A44401BC528BE908152C09D514E0F657A444027A1F485908152C09C71755B7D7A44400FBB4AD2908152C02A0C80A77F7A4440C71F56C9918152C04DDC2A88817A4440
239;South Oradell;-74.0307162;40.9485994;-74.0301578;40.9488249;0102000020E610000002000000092EFB1AEE8152C0B390251873794440469D1441F78152C0AB0084B46B794440
240;South Oradell;-74.0317033;40.9480881;-74.0307162;40.9485994;0102000020E610000006000000469D1441F78152C0AB0084B46B794440AFE29EF8FB8152C0E9A0A6F166794440605628D2FD8152C0850F801365794440A61023DF008252C09858CFFF61794440589E5104028252C05D2CB1D760794440382B476D078252C0079D6BF35A794440
241;North Oradell;-74.031167;40.968477;-74.031287;40.967213;0102000020E6100000080000008F72309B008252C00EA2B5A2CD7B4440FA0E7EE2008252C0A04FE449D27B4440FA0E7EE2008252C0965AEF37DA7B4440D6389B8E008252C09947FE60E07B4440D07B6308008252C00EDC813AE57B444065DF15C1FF8152C0460A65E1EB7B4440F58590F3FE8152C0BEBF417BF57B4440B96DDFA3FE8152C0CFF6E80DF77B4440
242;North Oradell;-74.03046;40.969301;-74.031167;40.968477;0102000020E610000009000000B96DDFA3FE8152C0CFF6E80DF77B4440662D05A4FD8152C06E52D158FB7B444037DDB243FC8152C0D07B6308007C44409EF0129CFA8152C0213A048E047C4440812557B1F88152C0F01989D0087C44409AB51490F68152C03B1BF2CF0C7C4440F4932012F48152C0F73361A0107C4440E3E313B2F38152C04BEA0434117C444084F57F0EF38152C0747D1F0E127C4440
243;Central Oradell;-74.04208155535348;40.95422582198447;-74.0409623;40.9547258;0102000020E6100000060000009DB756209F8252C0DFD27B74347A4440A6DA029DA48252C0C65EDED2207A44404C1938A0A58252C0B5F9241C1F7A44400A24720BA78252C0DFC0898D1E7A4440C16ED8B6A88252C008F87F1F1F7A44408300D676B18252C005365D12247A4440
244;West Oradell;-74.0431901;40.9545393;-74.04208155535348;40.95422582198447;0102000020E6100000020000008300D676B18252C005365D12247A4440B4C068A0C38252C0951F02582E7A4440
245;Central Oradell;-74.0423012;40.9534935;-74.0408432;40.9530269;0102000020E610000006000000E510CC2C9D8252C0A8DA13C9FC79444097E6B1C19D8252C055F0259EFD7944401A4F04719E8252C00D86DFF2FD794440EADB3818A08252C06BB6F292FF79444008461449AA8252C0A4B6C315067A444038A51710B58252C06BB933130C7A4440
246;Central Oradell;-74.0424345391605;40.95352783400354;-74.0423012;40.9534935;0102000020E61000000200000038A51710B58252C06BB933130C7A4440927A5B3FB78252C07A6F37330D7A4440
247;West Oradell;-74.0434655;40.9537933;-74.0424345391605;40.95352783400354;0102000020E610000002000000927A5B3FB78252C07A6F37330D7A444046408523C88252C06C521BE6157A4440
248;West Oradell;-74.0443981;40.954062;-74.0434655;40.9537933;0102000020E61000000300000046408523C88252C06C521BE6157A4440F8B9EBB6D58252C086F1892B1D7A44404AE0206BD78252C09D2D20B41E7A4440
249;North Oradell;-74.031832;40.965649;-74.031287;40.967213;0102000020E6100000060000008F72309B008252C00EA2B5A2CD7B44403F53AF5B048252C0006F8104C57B44403F1F65C4058252C0FD4D2844C07B4440DFFC8689068252C05378D0ECBA7B44400714A05C098252C0450598439C7B4440D7BD1589098252C02235ED629A7B4440
250;West Oradell;-74.040983;40.961295;-74.041486;40.960265;0102000020E6100000020000007B4FE5B4A78252C0293FA9F6E97A4440492C29779F8252C07767EDB60B7B4440
251;West Oradell;-74.040223;40.962853;-74.040983;40.961295;0102000020E610000002000000492C29779F8252C07767EDB60B7B444002637D03938252C081ED60C43E7B4440
252;South Oradell;-74.04473515136773;40.94528929011024;-74.044728;40.945341;0102000020E610000002000000CB4DD4D2DC8252C0B24813EF00794440C906D3F0DC8252C02A244D3DFF784440
253;East Oradell;-74.0218;40.95188;-74.021785;40.952872;0102000020E610000002000000C6A2E9EC648152C016A3AEB5F779444061C3D32B658152C0B6DB2E34D7794440
254;East Oradell;-74.02179223019934;40.95148615725947;-74.0218;40.95188;0102000020E61000000300000061C3D32B658152C0B6DB2E34D7794440F04FA912658152C0C0046EDDCD794440D6003D0B658152C05803644CCA794440
255;South Oradell;-74.034234;40.9428545;-74.0350943;40.9430791;0102000020E610000002000000AAB129FC3E8252C04305E2D0B6784440529ACDE3308252C07731CD74AF784440
256;South Oradell;-74.031517;40.942098;-74.0324888;40.942397;0102000020E6100000020000001F5FE74B148252C09C6C0377A07844402711E15F048252C042D0D1AA96784440
257;South Oradell;-74.0333864;40.9426275;-74.034234;40.9428545;0102000020E610000002000000529ACDE3308252C07731CD74AF7844406508B600238252C0B6679604A8784440
258;South Oradell;-74.0324888;40.942397;-74.0333864;40.9426275;0102000020E6100000020000006508B600238252C0B6679604A87844401F5FE74B148252C09C6C0377A0784440
259;Central Oradell;-74.034773;40.956101;-74.031317;40.955184;0102000020E610000006000000C4B30419018252C0CCD42478437A44406C7DEC89098252C08ED8DDF2477A44400D2DFC2A0A8252C0DB2D6E48487A4440B7F182E30D8252C06F7143424A7A4440779E78CE168252C0F51494FD4E7A44402A7288B8398252C021567F84617A4440
