lat,lon,query_lat,query_lon,pano_id,date,status
20.33902915439908,-102.0311784843632,20.339039300000003,-102.03112970500001,_Y6OlHw1Ir65nyHB4NX8nA,2024-06,
20.33940125398654,-102.0311339567105,20.339309000000004,-102.03112970500001,UoRBMa_hI_hY8GqjdX65yA,2024-06,
20.33957318847107,-102.0311861525323,20.339578700000004,-102.03112970500001,DDgsNl2SJNDukkmfvKsWbQ,2024-06,
20.33867319572054,-102.0310665988676,20.338499900000002,-102.03112970500001,zWA9eC5ZALpoYgX8SYjnXQ,2010-01,
20.34235807397332,-102.0311439776092,20.34227570000001,-102.03112970500001,2H_mtkHQgkest8oPwpTiDA,2019-06,
20.3409101314625,-102.0310859435478,20.340927200000007,-102.03112970500001,UM5unXaM65R-vSM-8OEAnQ,2024-06,
20.34293974498355,-102.0309858217944,20.34281510000001,-102.03112970500001,h_B3mkzTATfpo-VCTs9Ggg,2024-06,
20.34334589535828,-102.0312287631634,20.34335450000001,-102.03112970500001,3FpZZT8TntU40XUbpj2c4Q,2024-06,
20.33981727099901,-102.0310790596297,20.339848400000005,-102.03112970500001,gRmmqx1H6Nv2jS8je8V3tg,2024-06,
20.34235807397332,-102.0311439776092,20.34254540000001,-102.03112970500001,2H_mtkHQgkest8oPwpTiDA,2019-06,
20.34047846006598,-102.0310571879433,20.340387800000006,-102.03112970500001,71YEukit996Y4zW8C1d3EA,2024-06,
20.33869114210982,-102.0311417120146,20.338769600000003,-102.03112970500001,qAz-Yj6ejW9zc6048tQBeg,2024-06,
20.34093453735065,-102.0311813599266,20.341196900000007,-102.03112970500001,sDS_ny-yaiEdhE8CRv3PPw,2024-06,
20.3415394983803,-102.0311578325925,20.341736300000008,-102.03112970500001,Jz4ogn1_CxKaoXuZ79b2_Q,2024-06,
20.34363207071623,-102.0311079895164,20.34362420000001,-102.03112970500001,wTEHhWobm77hURFthiBNIQ,2024-06,
20.34548408801039,-102.03111321781,20.345512100000015,-102.03112970500001,QcXvpdx8nL9bZi-f8dhRuA,2024-06,
20.34012158389569,-102.0310936988485,20.340118100000005,-102.03112970500001,56H5eL0m7i9oxezP2lJvxA,2024-06,
20.34193956899868,-102.0311187946568,20.34200600000001,-102.03112970500001,SNeBqUCzvxi_65IKOxysKQ,2024-06,
20.34420265002886,-102.0312202236082,20.344163600000012,-102.03112970500001,CcKgcUZgXDP-8vYhNs1fCA,2024-06,
20.34493162849535,-102.0310851593039,20.344703000000013,-102.03112970500001,2d9K8t1tzNfNX64kp-hn3w,2024-06,
20.3415394983803,-102.0311578325925,20.341466600000008,-102.03112970500001,Jz4ogn1_CxKaoXuZ79b2_Q,2024-06,
20.34495690634833,-102.0311783100867,20.344972700000014,-102.03112970500001,DZQan7P8S1jhfkG-JVtrvA,2024-06,
20.34388560420143,-102.031002639454,20.343893900000012,-102.03112970500001,oGiACALDrIulIwvZ9SGz6w,2024-06,
20.34599232119651,-102.0310260796162,20.345781800000015,-102.03112970500001,ntyKm_bft8Ufv52Gl1Zdxg,2024-06,
20.34545988456415,-102.031030349386,20.345242400000014,-102.03112970500001,OqkUcgzkCe97-259pdIkTw,2024-06,
20.34635935563382,-102.03126562268,20.346321200000016,-102.03112970500001,AbmQg10eMCi47OjCoCp9Og,2024-06,
20.34656604835095,-102.0310775782802,20.346590900000017,-102.03112970500001,R3XYcZwFXitigd9Xp81eMg,2019-06,
20.34601742796196,-102.0311229772921,20.346051500000016,-102.03112970500001,RlaySR0V90OYeXSGWG-Wug,2024-06,
20.34050045874842,-102.0311512100845,20.340657500000006,-102.03112970500001,HtFo59jKd-8p-zpNxuMqAw,2024-06,
20.34697981306335,-102.0311671563872,20.347130300000018,-102.03112970500001,lnmTRZ6XTlGKpZXZFn1cTQ,2019-06,
20.34683046918571,-102.0310755741016,20.346860600000017,-102.03112970500001,V2kSx5P0XTKMBXtetgno7g,2024-06,
20.34436249398835,-102.0311580940073,20.344433300000013,-102.03112970500001,PxPfwe6_FbGeMfL-26pNxg,2010-01,
20.34730698412042,-102.0308695795965,20.347400000000018,-102.03112970500001,i8IugDk1cgUEugX3OROhQw,2024-06,
20.3430211944424,-102.030959157531,20.34308480000001,-102.03112970500001,7ImTwHJOv5hPw-OcfzEi4g,2024-06,
